index,split,text,gold_label,pred_label,target_label,pivot_word,pivot_word_clean,pivot_type,raw_score,adjusted_score,token_indices,low_confidence,ig_unstable,intervention_type,intervention_status,modified_text,notes,replacement_word,replacement_found,used_for_eval,rewrite_strategy,success_subtype
1434,test,"Well, you help me stay here.",ang,neu,neu,help,help,word,0.6967244744300842,0.4877071321010589,4,False,True,weak,success,"Well, you let me stay here.",The word 'let' still conveys permission but with less active involvement and emotional intensity compared to 'help.',let,True,True,strict_word_replace,strict_success
1435,test,It wouldn't work like this.,sad,sad,sad,wouldn't,wouldn't,word,1.0176527053117752,0.7123568937182426,2 3,False,True,weak,success,It mightn't work like this.,"The word 'mightn't' is less definitive and carries a milder emotional tone than 'wouldn't', suggesting uncertainty rather than certainty of failure.",mightn't,True,True,strict_word_replace,strict_success
1438,test,It's a pity you didn't have a little bit more brandy.  It might have made you a little less disagreeable.,ang,ang,ang,disagreeable,disagreeable,word,1.1178291626274586,0.782480413839221,25 26 27,False,True,weak,success,It's a pity you didn't have a little bit more brandy. It might have made you a little less irritable.,The word 'irritable' is less intense than 'disagreeable' but still conveys a mild annoyance without reversing the emotion.,irritable,True,True,strict_word_replace,strict_success
1439,test,"Great.  Well, that makes me very happy.  That makes us all happy here at D.S.L. Extreme.  Is there anything else I can help you with?",hap,fru,fru,help,help,word,0.4385201632976532,0.3069641143083572,35,False,True,weak,success,"Great. Well, that makes me very happy. That makes us all happy here at D.S.L. Extreme. Is there anything else I can assist you with?","The word 'assist' is a less emotional and more neutral alternative to 'help,' which weakens the emotional intensity without reversing it.",assist,True,True,strict_word_replace,strict_success
1441,test,"No, you don't.  I'm a pretty tough guy.",ang,neu,neu,pretty,pretty,word,0.7355533838272095,0.5148873686790466,11,False,True,weak,success,"No, you don't. I'm a fairly tough guy.","The word 'fairly' has a milder intensity than 'pretty,' reducing the emotional strength of the statement without reversing its meaning.",fairly,True,True,strict_word_replace,strict_success
1443,test,But this isn't at all what I wanted it to be.,sad,sad,sad,wanted,wanted,word,0.2995011508464813,0.2995011508464813,9,False,True,weak,success,But this isn't at all what I hoped it to be.,Replacing 'wanted' with 'hoped' lessens the emotional intensity of the desire and maintains the original structure and meaning closely.,hoped,True,True,strict_word_replace,strict_success
1444,test,"maybe just a little, but--",neu,neu,neu,little,little,word,0.2405153326690197,0.1683607328683137,4 5,False,True,weak,success,"maybe just a bit, but--",Replacing 'little' with 'bit' slightly reduces the emotional intensity without altering the meaning significantly.,bit,True,True,strict_word_replace,strict_success
1447,test,I ignore what I got to ignore.  The girl is Larry's girl.,fru,ang,ang,larry,larry,word,0.2019873950630426,0.1413911765441298,13 14,False,True,weak,success,I ignore what I got to ignore. The girl is Sam's girl.,"Replacing 'Larry' with 'Sam' serves to reduce any specific emotional attachment or recognition associated with the name Larry, which might invoke mild personal significance or emotion, giving the sentence a more neutral tone.",sam,True,True,strict_word_replace,strict_success
1448,test,"Honey, this is a natural phenomenon. I mean,  It happens like once a year.  It's a great opportunity.",exc,hap,hap,great,great,word,0.7447617650032043,0.521333235502243,25,False,True,weak,success,"Honey, this is a natural phenomenon. I mean, It happens like once a year. It's a good opportunity.","The word 'good' has a milder emotional intensity compared to 'great,' reducing the emotional charge of the statement without reversing its positive sentiment.",good,True,True,strict_word_replace,strict_success
1450,test,"Wow, Ryan I know that you are hurting right now but I don't think you always feel like that.",sad,sad,sad,wow,wow,word,0.1460758335888385,0.102253083512187,1 2,False,True,weak,success,"Oh, Ryan I know that you are hurting right now but I don't think you always feel like that.","Replacing 'wow' with 'oh' retains the acknowledgement but reduces the emotional intensity, making it more neutral.",oh,True,True,strict_word_replace,strict_success
1451,test,I don't want to argue with him.  But it's time he knows that nobody else thinks that Larry's alive anymore.,fru,fru,fru,argue,argue,word,0.1698701828718185,0.1189091280102729,6,False,False,weak,success,I don't want to discuss with him. But it's time he knows that nobody else thinks that Larry's alive anymore.,Replacing 'argue' with 'discuss' weakens the emotional intensity by shifting from a confrontational word to a more neutral and mild term.,discuss,True,True,strict_word_replace,strict_success
1453,test,"You too, thank you so much, have a wonderful day.",hap,hap,hap,thank,thank,word,0.5508729219436646,0.3856110453605652,4,False,False,weak,success,"You too, appreciate you so much, have a wonderful day.","The word 'appreciate' conveys a similar positive sentiment but with slightly less intensity than 'thank you,' making it a milder emotional expression.",appreciate,True,True,strict_word_replace,strict_success
1454,test,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?",neu,neu,neu,file,file,word,0.3178120851516723,0.2224684596061706,12,False,True,weak,success,"Um, okay. Well, you can fly- submit a claim. Where were you coming from?","The word 'submit' is a less directive and more neutral alternative to 'file', which reduces emotional intensity without reversing the sentiment.",submit,True,True,strict_word_replace,strict_success
1456,test,"Wow, are you so excited?",exc,hap,hap,excited,excited,word,0.2007561922073364,0.2007561922073364,6 7,False,True,weak,success,"Wow, are you so interested?","The word 'interested' is a milder and more neutral alternative to 'excited', reducing emotional intensity without reversing it.",interested,True,True,strict_word_replace,strict_success
1457,test,"Actually, now that you mention it.  No, I don't.",hap,hap,hap,mention,mention,word,0.2199668437242508,0.1539767906069755,6,False,True,weak,success,"Actually, now that you say it. No, I don't.","The word 'say' is a more neutral and less emotionally charged alternative to 'mention,' which slightly weakens the original emotion without reversing it.",say,True,True,strict_word_replace,strict_success
1458,test,"I know that, Augie.  I do.  I know that. And and I know that this meant a lot to you and and it's special, you know, with the sand and the moon but.",sad,sad,sad,augie,augie,word,0.3810151796787977,0.2667106257751583,5 6 7,False,True,weak,success,"I know that, friend. I do. I know that. And and I know that this meant a lot to you and and it's special, you know, with the sand and the moon but.","Replacing 'Augie' with 'friend' weakens the personal emotional connection of the sentence, making it more neutral without reversing the emotional tone entirely.",friend,True,True,strict_word_replace,strict_success
1460,test,I got it in the mail.,fru,hap,hap,mail,mail,word,0.4931623637676239,0.3452136546373367,6 7,False,True,weak,success,I got it in the post.,"The word 'post' is a more neutral term compared to 'mail', slightly reducing the emotional intensity associated with receiving something.",post,True,True,strict_word_replace,strict_success
1462,test,"I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money.",fru,fru,fru,bills,bills,word,0.1418353104963898,0.0992847173474729,23 24,False,True,weak,success,"I want to make some money.  I need to make some money.  I've got to pay some expenses, I owe people money.  I owe lots of people money.  I need to make some money.","Replacing ""bills"" with ""expenses"" keeps the pressure of financial obligation but is less direct and therefore slightly less emotional.",expenses,True,True,strict_word_replace,strict_success
1463,test,"The trouble is you don't see enough women, you never have",neu,fru,fru,trouble,trouble,word,0.4723910093307495,0.3306737065315246,2,False,True,weak,success,"The difficulty is you don't see enough women, you never have","The word ""difficulty"" is less emotionally charged than ""trouble,"" softening the emotional intensity of the sentence.",difficulty,True,True,strict_word_replace,strict_success
1464,test,You know that Larry's not coming back and I know it.  So why do we go on letting him think that we believe with him?,fru,fru,fru,think,think,word,0.0468033924698829,0.032762374728918,23,False,True,weak,success,You know that Larry's not coming back and I know it. So why do we go on letting him hope that we believe with him?,"Replaced 'think' with 'hope' to convey a less cognitive, more passive stance, slightly weakening the emotional engagement of the sentence.",hope,True,True,strict_word_replace,strict_success
1465,test,"No, I know me either.",sad,fru,fru,either,either,word,0.6861372850835323,0.4802960995584726,6 7,False,True,weak,success,"No, I know me too.",The word 'too' maintains the overall agreement without the intensity of 'either'. It weakens the emotional expression slightly by being more neutral.,too,True,True,strict_word_replace,strict_success
